name,address,city,state,zip,confidence,lon,lat
Walgreens,2643 Kalamazoo Ave SE,Grand Rapids,MI,49507,1.0,-85.6293463,42.9132003
Walgreens,6790 Cascade Rd SE,Grand Rapids,MI,49546,1.0,-85.5012496,42.9146267
Woodpointe Pharmacy,2500 E Beltline Ave SE,Grand Rapids,MI,49546,0.91,-85.5826108,42.9178476
Rite Aid,2410 Burton St SE,Grand Rapids,MI,49546,0.99,-85.6088008,42.9267972
Walgreens,11980 Fulton St E,Lowell,MI,49331,1.0,-85.371889,42.9304102
Rite Aid,1401 W Main St,Lowell,MI,49331,1.0,-85.3553174,42.9318141
Walgreens,1601 Kalamazoo Ave SE,Grand Rapids,MI,49507,0.95,-85.6392352,42.9343317
Forest Hills Pharmacy,"4668 Cascade Rd SE, Inside Forest Hills Foods",Grand Rapids,MI,49546,0.97,-85.5541177,42.9454991
Walgreens,4550 Cascade Rd SE,Grand Rapids,MI,49546,1.0,-85.5569073,42.9457733
Keystone Compounding Pharmacy,4021 Cascade Rd SE,Grand Rapids,MI,49546,1.0,-85.5700904,42.9485824
CVS Pharmacy,3601 Clyde Park Ave SW,Wyoming,MI,49509,1.0,-85.6855251,42.8983975
Walgreens,1550 36th St SW,Wyoming,MI,49509,1.0,-85.7040456,42.8985761
Meijer Pharmacy,550 Baldwin St,Georgetown Twp,MI,49428,0.99,-85.7940699,42.9051143
Walgreens,378 Baldwin St,Jenison,MI,49428,0.99,-85.7913622,42.9066924
CVS Pharmacy,727 28th St SE,Grand Rapids,MI,49548,0.95,-85.6478231,42.9131712
Parkwood Pharmacy,1106 Burton St SW,Wyoming,MI,49509,1.0,-85.6939107,42.9278091
Trinity Health Pharmacy,300 Lafayette Ave SE,Grand Rapids,MI,49503,1.0,-85.6612476,42.9582319
Cancer And Hematology Centers Of Western Michigan,250 Cherry St SE,Grand Rapids,MI,49503,0.97,-85.662012,42.95898
Meijer Pharmacy,100 Michigan St NE,Grand Rapids,MI,49503,1.0,-85.6649679,42.9700408
Walgreens Specialty,555 Michigan St NE Ste 100,Grand Rapids,MI,49503,0.95,-85.654739,42.970365
Rite Aid,2130 Wealthy St SE,Grand Rapids,MI,49506,0.99,-85.6160245,42.9510189
Walgreens,2450 S State Rd,Ionia,MI,48846,1.0,-85.0752419,42.9515635
Ada Village Pharmacy,7505 River St SE Ste 108,Ada,MI,49301,0.97,-85.483126,42.954615
CVS Pharmacy,1550 Lake Dr SE,Grand Rapids,MI,49506,0.95,-85.6314657,42.9552452
Ada Hillside Pharmacy,6745 Fulton St E,Ada,MI,49301,0.95,-85.50152,42.96085
Walgreens,425 Fuller Ave NE,Grand Rapids,MI,49503,0.98,-85.6402635,42.9704646
Option Care Health,1255 Michigan St NE,Grand Rapids,MI,49503,0.99,-85.6380104,42.9707259
Haven Pharmacy,2680 Leonard St NE,Grand Rapids,MI,49525,0.96,-85.6030159,42.9828634
CVS Pharmacy,1155 Fuller Ave NE,Grand Rapids,MI,49503,0.95,-85.6402893,42.9841161
Rite Aid,431 W Lincoln Ave,Ionia,MI,48846,1.0,-85.0704225,42.9868354
Hartig Drug,419 E 1st St,Monticello,IA,52310,0.99,-91.1845725,42.2382112
Hartig Drug,115 State St,Bellevue,IA,52031,0.96,-90.4240819,42.2585383
Hartig Drug,11002 Bartel Blvd,Galena,IL,61036,1.0,-90.4467079,42.4323253
UnityPoint Health Finley Pharmacy - Peosta,8456 Peosta Commercial Ct.,Peosta,IA,52068,0.95,-90.84963,42.44545
Nightingale Drug,1020 12th Ave SE,Dyersville,IA,52040,0.99,-91.1120294,42.4755205
Hartig Long-Term Care Pharmacy,7425 Chavenelle Rd,Dubuque,IA,52002,0.99,-90.7732408,42.4915744
Walgreens,55 John F Kennedy Rd,Dubuque,IA,52002,1.0,-90.7160084,42.4928703
Hartig Drug,157 Locust St,Dubuque,IA,52001,1.0,-90.6656803,42.4952101
Finley Hospital Outpatient Pharmacy,350 N Grandview Ave,Dubuque,IA,52001,0.99,-90.6865155,42.4964497
Hartig Drug,1600 University Ave,Dubuque,IA,52001,1.0,-90.6877656,42.4979374
NuCara,209 E San Marnan Dr,Waterloo,IA,50702,1.0,-92.3522854,42.4580872
Hartig Drug,201 1st St W,Independence,IA,50644,0.98,-91.8956538,42.4681111
Walgreens,111 W Ridgeway Ave,Waterloo,IA,50701,1.0,-92.3574894,42.4689095
Ryan Pharmacy,1600 1st St E,Independence,IA,50644,0.96,-91.8746984,42.4701692
Greenwood Compounding Pharmacy,2104 Kimball Ave,Waterloo,IA,50702,0.96,-92.3575862,42.470861
Evans Crossing Pharmacy,3506 Lafayette Rd,Evansdale,IA,50707,0.96,-92.2905361,42.4778383
Brehme Drug,220 E Main St,Manchester,IA,52057,0.99,-91.4558261,42.4841231
Allen Clinic Pharmacy,146 W Dale St Ste 103,Waterloo,IA,50703,0.95,-92.3391494750977,42.5259704589844
Infusion Services,1825 Logan Ave,Waterloo,IA,50703,0.96,-92.3395602,42.5266515
Walgreens,1850 Logan Ave,Waterloo,IA,50703,0.95,-92.337068,42.527159
MedOne Pharmacy Benefit Solutions,1590 University Ave,Dubuque,IA,52001,0.99,-90.6877046,42.4980451
Infocus Pharmacy Services,1690 Elm St,Dubuque,IA,52001,0.99,-90.6647482,42.509917
Hartig Drug,2255 John F Kennedy Rd,Dubuque,IA,52002,1.0,-90.7213452,42.5112554
Hy-Vee,2395 NW Arterial,Dubuque,IA,52002,1.0,-90.7441305,42.5167421
Nightingale Drug,2541 Central Ave,Dubuque,IA,52001,0.99,-90.6749153,42.5187413
Cuba City Hometown Pharmacy,122 N Main St,Cuba City,WI,53807,0.95,-90.4304981,42.6072525
Hometown Pharmacy Cuba City,122 N Main St,Cuba City,WI,53807,0.96,-90.4305415,42.6072652
Walgreens,675 S Water St,Platteville,WI,53818,1.0,-90.4758724,42.7278203
Hartig Drug,180 W Pine St,Platteville,WI,53818,1.0,-90.4801357,42.7336177
Nightingale Drug,807 US-52 S,Guttenberg,IA,52052,0.99,-91.1001506,42.7775212
Charles City Long Term Care Pharmacy,103 E 18th St,Cedar Falls,IA,50613,0.98,-92.445275,42.5219586
Brad's Corner Drug,103 E 18th St,Cedar Falls,IA,50613,0.96,-92.4452835,42.5219912
NuCara,722 Main St,Ackley,IA,50601,1.0,-93.0522788,42.5540317
Parkersburg Pharmacy,226 3rd St,Parkersburg,IA,50665,0.96,-92.786954,42.5778597
Walmart Pharmacy,2700 4th St SW,Waverly,IA,50677,0.99,-92.4793037,42.7014964
Meyer Pharmacy,110 10th St SW,Waverly,IA,50677,1.0,-92.4838834,42.725209
MercyOne Sheffield Pharmacy,115 W Gilman St,Sheffield,IA,50475,0.99,-93.2136433,42.8931197
Main Street Drug,204 N Main St,Charles City,IA,50616,0.99,-92.6782163,43.0674108
Thrifty White Pharmacy,2 N 4th St,Clear Lake,IA,50428,0.91,-93.380898,43.136848
Thrifty White Pharmacy,1907 US Highway 18 E,Clear Lake,IA,50428,0.99,-93.3658719,43.1442616
Hy-Vee,1345 S Frederick Ave,Oelwein,IA,50662,0.95,-91.9115993,42.6593769
Martin Health Services,700 State St,Denver,IA,50622,0.96,-92.3378511,42.6675645
Denver Drug,340 S State St,Denver,IA,50622,0.99,-92.337502,42.6706916
Oelwein Family Pharmacy,32 S Frederick Ave,Oelwein,IA,50662,0.98,-91.913678,42.677389
Clayton Drug,104 W Mission St,Strawberry Point,IA,52076,0.99,-91.5345137,42.6834473
Scott Pharmacy,238 S Main St,Fayette,IA,52142,0.96,-91.8022296,42.8423192
Clayton Drug,100 E 1st St,Sumner,IA,50674,0.96,-92.0974982,42.84759
Clayton Drug,135 Main St NW,Elkader,IA,52043,0.96,-91.4051691,42.8550216
NuCara,119 N Vine St,West Union,IA,52175,0.99,-91.8082848,42.9620526
Bennett Pharmacy Inc,1 W Main St,New Hampton,IA,50659,0.96,-92.3155609,43.0594985
Hartig Drug,200 Main St,Guttenberg,IA,52052,0.99,-91.0992605,42.7856491
Hartig Drug,139 W Maple St,Lancaster,WI,53813,1.0,-90.7105684,42.8480936
Hometown Pharmacy,1221 US-61,Lancaster,WI,53813,0.96,-90.6956574,42.8613974
Hartig Drug,1120 Lincoln Ave,Fennimore,WI,53809,0.99,-90.6558391,42.9818417
Walmart Pharmacy,38020 US Highway 18,Prairie du Chien,WI,53821,0.99,-91.1082114,43.0176258
McGregor Pharmacy,230 Main St,McGregor,IA,52157,0.96,-91.1762308,43.024172
Gundersen Pharmacy,610 E Taylor St,Prairie du Chien,WI,53821,1.0,-91.1382561,43.0434671
Hartig Drug,101 S Marquette Rd,Prairie du Chien,WI,53821,0.99,-91.1412524,43.0515352
Walgreens,109 N Marquette Rd,Prairie du Chien,WI,53821,1.0,-91.1415319,43.0523077
Boscobel Pharmacy,1028 Wisconsin Ave,Boscobel,WI,53805,1.0,-90.7059489,43.1340272
Hy-Vee,551 S Illinois Ave,Mason City,IA,50401,0.99,-93.1690498,43.1467581
Walgreens,1251 4th St SW,Mason City,IA,50401,0.98,-93.220359,43.147888
Hy-Vee,875 4th St SW,Mason City,IA,50401,0.97,-93.2141927,43.1479701
CVS Pharmacy,3450 4th St SW,Mason City,IA,50401,1.0,-93.2533172,43.1500024
Houck Pharmacy,101 S Monroe Ave,Mason City,IA,50401,1.0,-93.2084332,43.1507979
St. Ansgar Pharmacy,140 W 4th St,St Ansgar,IA,50472,0.96,-92.9199719,43.3783741
Walgreens,703 E Main St,Albert Lea,MN,56007,0.97,-93.3612605,43.650841
Walmart,1550 Blake Ave,Albert Lea,MN,56007,0.99,-93.3256398,43.6638778
Sterling Pharmacy,1305 1st Ave SW,Austin,MN,55912,0.97,-92.9900316,43.6654406
Sterling Pharmacy - Austin,1109 Oakland Ave W,Austin,MN,55912,1.0,-92.9883789,43.6663793
Nightingale Drug,139 N Lawler St,Postville,IA,52162,0.99,-91.5682443,43.0864072
Nightingale Drug,606 Rossville Rd,Waukon,IA,52172,0.99,-91.4738898,43.2630929
Beaumont Bio-Med,3 Allamakee St,Waukon,IA,52172,0.96,-91.4753833,43.2694362
Thrifty White Pharmacy,702 Montgomery St,Decorah,IA,52101,0.99,-91.7735251,43.2980772
Sterling Pharmacy,615 Esch Dr,Caledonia,MN,55921,1.0,-91.5031307,43.6399165
Hy-Vee HealthMarket RX,136 Main St SW,Preston,MN,55965,0.99,-92.0827686,43.6693589
Hy-Vee HealthMarket RX,802 Memorial Dr,Spring Valley,MN,55975,0.99,-92.3933185,43.6983315
Walgreens,3909 Mormon Coulee Rd,La Crosse,WI,54601,0.98,-91.2205996,43.7761574
Gundersen Pharmacy Village Shopping Center,2511 Green Bay St,La Crosse,WI,54601,0.95,-91.2180489,43.7943006
Gundersen Pharmacy,1836 South Ave,La Crosse,WI,54601,0.95,-91.2475406,43.7950754
Hometown Prescription Services,1075 N Wisconsin Ave,Muscoda,WI,53573,0.96,-90.4435085,43.1951866
Center Pharmacy,190 N Orange St,Richland Center,WI,53581,0.96,-90.3896115,43.3361258
"Solar Town Pharmacy, Soldiers Grove",104 Sunset Ave,Soldiers Grove,WI,54655,0.99,-90.7676873,43.3885934
Walgreens,517 N Main St,Viroqua,WI,54665,1.0,-90.8889857,43.5599687
VMH Pharmacy,206 N Mill St,La Farge,WI,54639,0.96,-90.6413202,43.5754371
Peterson Pharmacy,727 Water Ave,Hillsboro,WI,54634,0.99,-90.3402862,43.6505479
Scenic Bluffs Community Health Centers,238 Front St,Cashton,WI,54619,1.0,-90.7872636,43.7395683
The Prescription Center,880 Mill St N,West Salem,WI,54669,0.99,-91.0796559,43.9091298
West Salem Health Mart Pharmacy,880 Mill St N,West Salem,WI,54669,0.99,-91.0796277,43.9092149
Sparta Health Mart Pharmacy,201 S Water St,Sparta,WI,54656,0.96,-90.8107498,43.9431991
Walgreens,900 West Ave S,La Crosse,WI,54601,0.99,-91.2401728,43.8022296
Sterling Pharmacy,115 W Jessie St,Rushford,MN,55971,0.98,-91.7538795,43.8083821
Gundersen Pharmacy,528 Cass St,La Crosse,WI,54601,1.0,-91.2492088,43.8085165
Sterling Pharmacy,306 Main St,La Crescent,MN,55947,0.96,-91.304357,43.8293656
Olmsted Medical Center Pharmacy - Chatfield,237 Main St,Chatfield,MN,55923,0.91,-92.1934936531345,43.8492584628354
Walgreens,2626 Rose St,La Crosse,WI,54603,1.0,-91.2408385,43.859936
Mayo Clinic Pharmacy,191 Theater Rd,Onalaska,WI,54650,0.96,-91.197572,43.8799673
Allergychoices,2731 National Dr,Onalaska,WI,54650,0.99,-91.1911411,43.8801744
Omnicare,3235 Airport Rd,La Crosse,WI,54603,0.96,-91.2683172,43.8828779
Gundersen Pharmacy,111 Sand Lake Rd,Onalaska,WI,54650,0.99,-91.2205765,43.8853524
Walgreens,15 E Main St,Madison,WI,53703,1.0,-89.3822534,43.0743707
CVS Pharmacy,750 Hilldale Way,Madison,WI,53705,0.99,-89.4537613,43.0747674
Walgreens,8302 Old Sauk Rd,Middleton,WI,53562,0.95,-89.5271621,43.0753276
Pharmacy Society of Wisconsin,701 Heartland Trl,Madison,WI,53717,0.96,-89.5325653,43.0753402
Hemp Haven Farms,1506 County Road BB,Deerfield,WI,53531,0.96,-89.1239254,43.0757091
Walgreens,3700 University Ave,Madison,WI,53705,0.99,-89.4506692,43.0757903
GHC-SCW Sauk Trails Clinic Pharmacy,8202 Excelsior Dr,Madison,WI,53717,0.96,-89.5252671,43.080632
Hoey Apothecary,4002 Monona Dr,Madison,WI,53716,1.0,-89.3242333,43.0826096
Walgreens,108 Cottage Grove Rd,Madison,WI,53716,1.0,-89.3245983,43.0840831
Walgreens,4518 Cottage Grove Rd,Madison,WI,53716,0.97,-89.303818,43.084728
Swan Serv-U Pharmacy,9130 W North Ave,Wauwatosa,WI,53226,1.0,-88.0272361,43.0606432
Walgreens,1441 Capitol Dr,Pewaukee,WI,53072,1.0,-88.2288322,43.08414
CVS Pharmacy,3900 N 124th St,Wauwatosa,WI,53222,0.99,-88.0638945,43.0875211
MD Custom Rx,19035 W Capitol Dr,Brookfield,WI,53045,0.99,-88.1491819,43.0883155
Walgreens,10800 W Capitol Dr,Wauwatosa,WI,53222,1.0,-88.0483462,43.0902845
Walgreens,15640 W Capitol Dr,Brookfield,WI,53005,1.0,-88.1062351,43.0906983
Walgreens,1021 Summit Ave,Oconomowoc,WI,53066,1.0,-88.4822558,43.0963032
Prescription Center Pharmacy,888 Thackeray Trl,Oconomowoc,WI,53066,0.99,-88.4826416,43.0969718
Prescription Center Pharmacy,888 Thackeray Trl Ste. 101,Oconomowoc,WI,53066,0.95,-88.48282,43.097102
Hometown Pharmacy,139 E Capitol Dr,Hartland,WI,53029,0.96,-88.3465405,43.1044685
Forward Pharmacy,429 W Cottage Grove Rd,Cottage Grove,WI,53527,0.99,-89.2119224,43.0879617
Walgreens,812 N Main St,Lake Mills,WI,53551,0.95,-88.908858,43.0895212
Community Wellness Shop,6333 University Ave,Middleton,WI,53562,0.99,-89.4914308,43.0928141
Community Pharmacy,130 S Fair Oaks Ave,Madison,WI,53704,0.98,-89.3372051,43.0966878
Walgreens,2010 Branch St,Middleton,WI,53562,0.97,-89.495337,43.097315
Wellcreek Pharmacy,2532 Allen Blvd,Middleton,WI,53562,0.99,-89.4872066,43.1023122
Walgreens,2909 E Washington Ave,Madison,WI,53704,0.97,-89.3443807,43.1027492
CVS Pharmacy,6210 Century Ave,Middleton,WI,53562,1.0,-89.4875159,43.1048121
Walgreens,2575 Main St,Cross Plains,WI,53528,1.0,-89.6414297,43.1104775
Cross Plains Pharmacy,1840 Main St,Cross Plains,WI,53528,0.96,-89.6513601,43.113799
Walgreens,3710 E Washington Ave,Madison,WI,53704,0.94,-89.323904,43.118147
CVS Pharmacy,4301 Lien Rd,Madison,WI,53704,0.99,-89.3068925,43.1191173
Green RX™,4261 Lien Rd,Madison,WI,53704,0.99,-89.307898,43.1204921
Walgreens,1725 Northport Dr,Madison,WI,53704,0.99,-89.3618075,43.1295276
UW Health E Terrace Drive Medical Center Pharmacy,5249 E Terrace Dr,Madison,WI,53718,0.97,-89.2890798,43.1445744
Walmart,1901 Market Way,Watertown,WI,53094,0.96,-88.7302713,43.1619152
Walmart Pharmacy,1901 Market Way,Watertown,WI,53094,1.0,-88.7309097,43.1622699
CVS Pharmacy,660 S Grand Ave,Sun Prairie,WI,53590,1.0,-89.2688055,43.1710612
O'Connell Pharmacy,302 S Grand Ave,Sun Prairie,WI,53590,1.0,-89.2654954,43.172952
Walmart,1905 Mccoy Rd,Sun Prairie,WI,53590,0.98,-89.2475,43.17388
LifeTree Pharmacy,8329 W Appleton Ave,Milwaukee,WI,53218,0.99,-88.0165243,43.1046509
Walgreens,423 Merton Ave,Hartland,WI,53029,1.0,-88.3336988,43.1107369
Assisted Living Pharmacy Service,W133N5138 Campbell Dr,Menomonee Falls,WI,53051,0.99,-88.077799,43.1108266
Walgreens,N56W15501 Silver Spring Dr,Menomonee Falls,WI,53051,0.95,-88.104597,43.118526
Hayat Pharmacy - 84th & Silver Spring Dr.,8434 W Silver Spring Dr,Milwaukee,WI,53225,0.95,-88.0168665,43.1198959
Walgreens,N65W25055 Main St,Sussex,WI,53089,0.96,-88.2447801,43.1370855
Metro Market Pharmacy,N65 W24838 Main St.,SUSSEX,WI,53089,0.95,-88.24062645435333,43.13736139705886
Sam's Club Pharmacy,8050 N 124th St,Milwaukee,WI,53224,0.99,-88.0623764,43.1651144
CVS Pharmacy,N83W15550 Appleton Ave,Menomonee Falls,WI,53051,1.0,-88.1027675,43.1693152
Walgreens,W156N11261 Pilgrim Rd,Germantown,WI,53022,1.0,-88.1040835,43.2219745
Ivey's Pharmacy,1050 Branger Dr,Mineral Point,WI,53565,0.98,-90.1650723,42.8776519
Hometown Pharmacy,316 W Spring St,Dodgeville,WI,53533,0.96,-90.1350207,42.9653577
Walgreens,1133 N Johns St,Dodgeville,WI,53533,1.0,-90.1256545,42.9734374
Mt Horeb Pharmacy,203 W Main St,Mount Horeb,WI,53572,0.95,-89.74057006835938,43.008426666259766
Mount Horeb Family Pharmacy,203 W Main St,Mt Horeb,WI,53572,0.96,-89.7405183,43.0084554
Spring Green Pharmacy,208 E Jefferson St,Spring Green,WI,53588,1.0,-90.0664743,43.1767029
Walgreens,333 Phillips Blvd,Sauk City,WI,53583,0.98,-89.724796,43.271471
Eannelli Pharmacy,405 Water St,Prairie du Sac,WI,53578,0.99,-89.7196042,43.2897124
Ballweg Family Pharmacy,1200 Prairie St,Prairie du Sac,WI,53578,0.99,-89.7326368,43.2933268
Walgreens,603 W Pine St,Baraboo,WI,53913,0.99,-89.7694002,43.4751645
Hometown Long Term Care,1571 Ivory Dr,Sun Prairie,WI,53590,0.96,-89.2395549,43.1822957
Hometown Pharmacy,13 N Bird St,Sun Prairie,WI,53590,0.96,-89.2262815,43.1823804
Walgreens,546 N Grand Ave,Sun Prairie,WI,53590,1.0,-89.2651558,43.1855752
Metro Market Pharmacy,2538 Ironwood Dr.,SUN PRAIRIE,WI,53590,0.95,-89.2620674373029,43.186059957617886
Scientific Protein Labs LLC,700 E Main St,Waunakee,WI,53597,0.96,-89.4400348,43.1879564
Hometown Pharmacy,233 S Century Ave,Waunakee,WI,53597,0.99,-89.4629603,43.1907318
Walgreens,401 W Main St,Waunakee,WI,53597,1.0,-89.4614552,43.1925489
Hometown Pharmacy,204 E Main St,Watertown,WI,53094,0.96,-88.7226944,43.1943017
Walgreens,301 W Main St,Watertown,WI,53094,0.98,-88.7279842,43.1943808
Independent Pharmacy Cooperative,1550 Columbus St,Sun Prairie,WI,53590,0.97,-89.1982632,43.2026489
Hometown Pharmacy,645 S Main St,Deforest,WI,53532,0.96,-89.3426703,43.2390366
Hometown Pharmacy,801 N Main St,Lodi,WI,53555,0.96,-89.5360368,43.3219256
Forward Pharmacy Columbus,100 S Ludington St,Columbus,WI,53925,0.97,-89.0149402,43.3382835
Walgreens,1500 W James St,Columbus,WI,53925,1.0,-89.0295665,43.3460189
Hometown Pharmacy,317 US-51,Poynette,WI,53955,0.96,-89.3957532,43.3930216
Hometown Pharmacy,333 S Lowville Rd,Rio,WI,53960,1.0,-89.2428612,43.4437692
Hometown Pharmacy,208 Lincoln Ave,Rio,WI,53960,0.99,-89.2389959,43.4481467
Green Acres CBD,820 Park Ave,Beaver Dam,WI,53916,0.96,-88.8184862,43.458173
Hometown Pharmacy,609 N Spring St,Beaver Dam,WI,53916,0.96,-88.8346847,43.4618655
SSM Health Prescription Center,130 Corporate Drive,Beaver Dam,WI,53916,0.99,-88.81381680000001,43.4744498
Aurora Pharmacy,1303 WI-175,Hubertus,WI,53033,0.99,-88.1886632,43.2368745
Walgreens,N168W21330 Main St,Jackson,WI,53037,1.0,-88.1738056,43.3244351
Walgreens,1720 W Washington St,West Bend,WI,53095,0.94,-88.200138,43.427518
Marshland Pharmacy,700 Washington St,Horicon,WI,53032,0.96,-88.6490749,43.4445555
Hometown Pharmacy,1448 Horicon St,Mayville,WI,53050,0.99,-88.5636186,43.4955698
Hometown Pharmacy,901 Fond du Lac Ave,Kewaskum,WI,53040,0.99,-88.2227891,43.5110278
Aurora Prescription Dispensing Center,375 East Ave Ste 1,Lomira,WI,53048,0.95,-88.4339183,43.5855895
SSM Health Pharmacy,912 S Hickory St,Fond du Lac,WI,54935,1.0,-88.4630389,43.7541089
Pick 'n Save Pharmacy,55 W Pioneer Rd,FOND DU LAC,WI,54935,0.95,-88.45100283622742,43.75560477481208
SSM Health Pharmacy,420 Division St,Fond du Lac,WI,54935,1.0,-88.4307328,43.7784724
Walmart,120 Frances Ln,Beaver Dam,WI,53916,0.97,-88.8110856,43.4887612
Hometown Pharmacy,117 N Main St,Pardeeville,WI,53954,0.96,-89.3006354,43.5367422
Hometown Pharmacy,107 N High St,Randolph,WI,53956,0.96,-89.0071357,43.5380663
Wilz Hometown Pharmacy,140 E Cook St,Portage,WI,53901,0.96,-89.4580057,43.5402489
Walgreens,2700 New Pinery Rd,Portage,WI,53901,1.0,-89.4704188,43.5628982
Walmart Pharmacy,2950 New Pinery Rd,Portage,WI,53901,0.95,-89.4726507,43.5710802
Bhs Central Pharmacy,208 S West St,Waupun,WI,53963,0.96,-88.751888,43.6305193
Walgreens,999 E Main St,Waupun,WI,53963,1.0,-88.7177643,43.6329269
SSM Health Pharmacy,904 W Main St,Waupun,WI,53963,0.95,-88.752792,43.633102
Central Wisconsin Pharmacy Montello,25 W Montello St,Montello,WI,53949,0.96,-89.3282677,43.7920388
Evergreen Pharmacy,10101 W Greenfield Ave,West Allis,WI,53214,0.96,-88.0391152,43.0159332
Good Value Pharmacy,10233 W Greenfield Ave,West Allis,WI,53214,0.99,-88.0406095,43.0162036
Prescriptions Plus,10233 W Greenfield Ave,West Allis,WI,53214,0.99,-88.0406369,43.0162672
CVS Pharmacy,9220 W Greenfield Ave,West Allis,WI,53214,1.0,-88.0278634,43.0170367
Walgreens,15650 W Greenfield Ave,Brookfield,WI,53005,1.0,-88.1079669,43.0171956
Walgreens,601 Meadowbrook Rd,Waukesha,WI,53188,0.99,-88.2852522,43.0208824
Moreland Plaza Pharmacy,827 W Moreland Blvd,Waukesha,WI,53188,0.96,-88.2424974,43.0241302
Guardian Pharmacy of Wisconsin,11420 W Theodore Trecker Way,West Allis,WI,53214,0.96,-88.0556392,43.0242058
Walgreens,21325 US-18,Waukesha,WI,53186,0.99,-88.1782833,43.0312018
CVS Pharmacy,12725 W Bluemound Rd,Brookfield,WI,53005,1.0,-88.0712666,43.0342153
Walgreens,4720 N Marine Dr,Chicago,IL,60640,1.0,-87.6498667,41.9678899
Lawrence House Pharmacy,1001 W Lawrence Ave,Chicago,IL,60640,0.98,-87.6550242,41.9690101
Mini Tx Pharmacy,1069 W Argyle St,Chicago,IL,60640,0.96,-87.6575696,41.9732289
CVS Pharmacy,5205 N Broadway,Chicago,IL,60640,1.0,-87.6594623,41.9767554
PHARMASCRIPT,5437 N Broadway,Chicago,IL,60640,0.95,-87.65965194,41.98104068
Walgreens,6121 N Broadway,Chicago,IL,60660,1.0,-87.6599703,41.9929792
CVS Pharmacy,6150 N Broadway,Chicago,IL,60660,0.97,-87.660855,41.9939645
Manitowoc Pharmacies,919 S 8th St,Manitowoc,WI,54220,0.99,-87.65748,44.0897678
CVS Pharmacy,701 E Reed Ave,Manitowoc,WI,54220,1.0,-87.638627,44.113564
Aurora Pharmacy,5300 Memorial Dr Ste 103,Two Rivers,WI,54241,0.95,-87.6175518,44.1257037
Walgreens,1600 W Wisconsin Ave,Milwaukee,WI,53233,1.0,-87.9331929,43.0388452
Walgreens,3522 W Wisconsin Ave,Milwaukee,WI,53208,1.0,-87.9585502,43.0390927
Community Pharmacy,826 N Plankinton Ave,Milwaukee,WI,53203,0.96,-87.9127455,43.040758
Walgreens,6600 W State St,Wauwatosa,WI,53213,0.97,-87.9946933,43.0460981
Hayat Pharmacy,5928 W Vliet St,Milwaukee,WI,53208,0.95,-87.98679,43.050048
Aurora Pharmacy,1575 N Rivercenter Dr,Milwaukee,WI,53212,0.95,-87.9098364,43.0511511
CVS Pharmacy,1650 N Farwell Ave,Milwaukee,WI,53202,1.0,-87.8922676,43.0526324
Walgreens,2727 W North Ave,Milwaukee,WI,53208,1.0,-87.9481638,43.0599971
Hayat Pharmacy,1919 W North Ave,Milwaukee,WI,53205,0.95,-87.936953,43.060344
CVS Pharmacy,2607 N Downer Ave,Milwaukee,WI,53211,1.0,-87.8781657,43.0664049
Xperience Pharmacy,5715 W Appleton Ave,Milwaukee,WI,53210,0.96,-87.984546,43.066904
Walgreens,2656 N Wauwatosa Ave,Wauwatosa,WI,53213,1.0,-88.0070837,43.0672399
Walgreens,2826 N Dr Martin Luther King Jr Dr,Milwaukee,WI,53212,0.96,-87.9139089,43.0700132
Carter Drug Store Pharmacy,2400 W Burleigh St,Milwaukee,WI,53206,0.96,-87.9425441,43.0752222
Uptown Pharmacy & Wellness,3512 N Oakland Ave,Shorewood,WI,53211,0.99,-87.8875345,43.0824381
Midtown Pharmacy,7235 W Appleton Ave,Milwaukee,WI,53216,0.96,-88.0022613,43.0872874
North Shore Pharmacy,1421 E Capitol Dr,Shorewood,WI,53211,0.96,-87.8930105,43.0889624
Sage Specialty Pharmacy,4001 N Oakland Ave,Shorewood,WI,53211,0.99,-87.8875432,43.0893264
Walgreens,370 E Capitol Dr,Milwaukee,WI,53212,1.0,-87.9064945,43.0894831
Walgreens,2222 W Capitol Dr,Milwaukee,WI,53206,0.96,-87.9398094,43.0898795
Walgreens,7600 W Capitol Dr,Milwaukee,WI,53222,1.0,-88.0080321,43.090539
CVS Pharmacy,7550 W Perkins Pl,Milwaukee,WI,53216,0.96,-88.0067253,43.0912747
Metro Market Pharmacy,4075 N. Oakland Ave.,Shorewood,WI,53211,0.98,-87.88789217746466,43.091528637754095
Acacia,5228 W Fond du Lac Ave,Milwaukee,WI,53216,0.96,-87.978032,43.091713
CVS Pharmacy,240 E Hampton Rd,Whitefish Bay,WI,53217,1.0,-87.9077498,43.1042659
CVS Beauty,3030 W Villard Ave,Milwaukee,WI,53209,0.96,-87.9505788,43.1120352
Walgreens,5400 N Port Washington Rd,Glendale,WI,53217,0.97,-87.916168,43.1152551
